Column1,Column2,Column3
1.4129611,0.059311528,1.3536496
1.4545673,0.05937309,1.3951942
1.3700793,0.057921633,1.3121576
1.339716,0.05859806,1.2811179
1.5147974,0.061656415,1.453141
1.3732209,0.05960899,1.313612
1.3466319,0.058443625,1.2881882
1.4575948,0.059405454,1.3981893
1.4007958,0.058545507,1.3422503
1.4258345,0.058893204,1.3669413
1.3273697,0.05950489,1.2678648
1.4582134,0.058848765,1.3993647
1.2791882,0.058939923,1.2202482
1.355083,0.059272278,1.2958107
1.3660424,0.05825971,1.3077826
1.4963586,0.059722386,1.4366362
1.3642284,0.05983342,1.304395
1.3399305,0.05763775,1.2822928
1.4717878,0.05849089,1.4132969
1.3781358,0.05900898,1.3191268
1.3503755,0.05757945,1.2927961
1.3590696,0.05768129,1.3013883
1.3279302,0.05745549,1.2704747
1.3724369,0.05814734,1.3142896
1.3422935,0.057806607,1.2844869
1.330979,0.0594631,1.2715158
1.3864818,0.05793476,1.328547
1.3876258,0.059297167,1.3283286
1.3549719,0.059905734,1.2950661
1.329035,0.05893893,1.2700961
1.3286479,0.059016295,1.2696315
1.4184332,0.05991336,1.3585198
1.3801885,0.059606478,1.320582
1.3504913,0.059525438,1.2909658
1.3076874,0.059065353,1.2486221
1.430386,0.057814043,1.372572
1.3865094,0.058701105,1.3278083
1.3960341,0.058608375,1.3374257
1.3562614,0.059459403,1.2968019
1.3560473,0.05942327,1.296624
1.4081318,0.057720236,1.3504117
1.404024,0.059336293,1.3446877
1.2972964,0.05911651,1.2381799
1.3857706,0.0578492,1.3279214
1.3544744,0.058468226,1.2960062
1.3777571,0.058209352,1.3195478
1.3700905,0.058063995,1.3120265
1.4293894,0.059733916,1.3696555
1.2919759,0.05912192,1.2328539
1.4322044,0.059603516,1.3726008
1.397381,0.057868656,1.3395123
1.3749794,0.05998041,1.314999
1.3599046,0.057390276,1.3025143
1.4436265,0.05915944,1.3844671
1.3713897,0.057877652,1.3135121
1.3958938,0.05989033,1.3360035
1.3711243,0.057462204,1.313662
1.4365848,0.060185753,1.376399
1.4012353,0.059417997,1.3418174
1.3757668,0.058920506,1.3168463
1.4075752,0.058459446,1.3491158
1.4146668,0.059068583,1.3555982
1.2484567,0.056621056,1.1918356
1.3601737,0.058901098,1.3012726
1.4350364,0.059072267,1.3759642
1.3061813,0.058405943,1.2477753
1.3833809,0.059216004,1.3241649
1.3716359,0.059096366,1.3125396
1.3967825,0.05846874,1.3383138
1.2403252,0.059205405,1.1811198
1.2957927,0.058014065,1.2377787
1.4022243,0.05893847,1.3432858
1.3857387,0.058723938,1.3270148
1.3700259,0.05884455,1.3111813
1.4780245,0.05840251,1.419622
1.3757088,0.059039056,1.3166697
1.3795176,0.05877024,1.3207474
1.3924822,0.05891512,1.333567
1.4313557,0.059016477,1.3723392
1.3775419,0.058071565,1.3194703
1.4276631,0.058480993,1.3691821
1.3309103,0.058723293,1.272187
1.3371111,0.059467353,1.2776438
1.3601737,0.058966793,1.301207
1.4442658,0.05877275,1.385493
1.4101771,0.059377827,1.3507993
1.4176551,0.05898248,1.3586726
1.3331711,0.058950633,1.2742205
1.4182427,0.059323613,1.358919
1.375064,0.06026271,1.3148013
1.2814889,0.058047656,1.2234412
1.3783641,0.058910176,1.319454
1.3883642,0.058375504,1.3299887
1.4473376,0.058522303,1.3888153
1.3394704,0.05885359,1.2806168
1.3496646,0.05801136,1.2916532
1.2510793,0.057279605,1.1937997
1.3987994,0.058651388,1.340148
1.386947,0.058147315,1.3287997
1.2993389,0.05840792,1.240931
1.3747063,0.05807218,1.316634
1.3795685,0.0592586,1.3203099
1.4079673,0.05739931,1.350568
1.3589029,0.059972424,1.2989305
1.2755731,0.058688514,1.2168846
1.3407718,0.05890761,1.2818642
1.2989542,0.057788312,1.241166
1.3749017,0.05926146,1.3156402
1.3197076,0.058830757,1.2608769
1.4703895,0.058363028,1.4120264
1.3839706,0.057491142,1.3264794
1.3789314,0.058924533,1.3200068
1.3883084,0.058426972,1.3298814
1.3385004,0.058428172,1.2800722
1.4765143,0.05818842,1.4183259
1.3329235,0.05885711,1.2740664
1.3689725,0.05698722,1.3119854
1.3278164,0.059558254,1.2682581
1.3259027,0.058266252,1.2676364
1.3296317,0.058139987,1.2714916
1.3353426,0.059170455,1.2761722
1.3807642,0.058385372,1.3223789
1.291901,0.057702377,1.2341986
1.2612041,0.058704518,1.2024996
1.3839566,0.058703072,1.3252535
1.4158753,0.05915362,1.3567216
1.3322617,0.057665464,1.2745962
1.4105394,0.058504056,1.3520353
1.3747278,0.05768585,1.317042
1.2818977,0.05870972,1.2231879
1.3615903,0.06023915,1.3013511
1.2927212,0.05788048,1.2348406
1.3496119,0.058656313,1.2909555
1.43795,0.059724573,1.3782254
1.3507836,0.060579747,1.2902038
1.3525269,0.060006756,1.2925202
1.4971384,0.060406383,1.436732
1.3640593,0.058914486,1.3051448
1.3904585,0.059693433,1.330765
1.3590541,0.057944775,1.3011093
1.4085574,0.058765624,1.3497918
1.3099093,0.058657683,1.2512517
1.3184936,0.05832892,1.2601647
1.4116011,0.059327252,1.3522738
1.4286715,0.058911413,1.36976
1.3650272,0.05811667,1.3069105
1.3859649,0.0580963,1.3278686
1.4418589,0.059472207,1.3823867
1.3400052,0.058632735,1.2813724
1.4974269,0.060259026,1.4371679
1.3374149,0.05993298,1.2774819
1.4324167,0.059353877,1.3730628
1.3863547,0.05929467,1.32706
1.313651,0.05887968,1.2547712
1.3676944,0.05743669,1.3102577
1.3185467,0.060082994,1.2584636
1.3687302,0.05885394,1.3098762
1.302175,0.058266193,1.2439089
1.2985489,0.058461353,1.2400876
1.3292245,0.058204193,1.2710203
1.4204625,0.059445594,1.3610169
1.363309,0.058555953,1.3047531
1.4151529,0.058758628,1.3563943
1.3421493,0.058629,1.2835202
1.4221566,0.058428474,1.363728
1.3568585,0.05957149,1.297287
1.3301288,0.05781906,1.2723098
1.3776612,0.059560057,1.3181012
1.3207312,0.0580903,1.2626408
1.3480824,0.05795987,1.2901225
1.3126391,0.058233287,1.2544059
1.4252954,0.059847564,1.3654478
1.3767827,0.058667436,1.3181152
1.3348213,0.058307998,1.2765133
1.4538585,0.05859275,1.3952657
1.2641038,0.058954805,1.2051489
1.3832753,0.05912167,1.3241535
1.3313546,0.059185535,1.2721691
1.335145,0.058338027,1.276807
1.4249947,0.0581803,1.3668144
1.2982053,0.058647748,1.2395575
1.4037702,0.059429012,1.3443412
1.3750612,0.05856356,1.3164976
1.3881899,0.05856151,1.3296283
1.3666453,0.058423698,1.3082216
1.3539182,0.058610935,1.2953073
1.3505021,0.05803307,1.292469
1.2989721,0.05870267,1.2402694
1.3535419,0.057800278,1.2957416
1.413575,0.057984468,1.3555906
1.4278482,0.057520702,1.3703275
1.3520383,0.0585789,1.2934594
1.3314211,0.058957692,1.2724634
1.2945586,0.05864503,1.2359136
1.4539306,0.059415866,1.3945148
1.3563432,0.05828608,1.2980571
1.3731124,0.058588643,1.3145238
1.3219551,0.05828805,1.263667
1.386032,0.059291493,1.3267405
1.3708874,0.05789007,1.3129973
1.314134,0.059742995,1.254391
1.4553933,0.058457978,1.3969353
1.3501415,0.05762194,1.2925196
1.2924114,0.05837081,1.2340406
1.3766998,0.058019686,1.3186802
1.444629,0.059586186,1.3850428
1.418867,0.057117064,1.3617499
1.3965087,0.058939125,1.3375696
1.3816737,0.05968777,1.321986
1.3915447,0.058644693,1.3329
1.3729514,0.05790151,1.3150499
1.421421,0.05880347,1.3626176
1.346399,0.05813664,1.2882624
1.3298303,0.059370868,1.2704594
1.3712156,0.059150185,1.3120654
1.3614115,0.057965506,1.3034459
1.3277528,0.057326376,1.2704265
1.4172243,0.060026284,1.357198
1.384986,0.057870626,1.3271154
1.3715636,0.058083076,1.3134805
1.2860171,0.0586891,1.227328
1.3958678,0.05797016,1.3378977
1.3534285,0.057737514,1.295691
1.3854026,0.058236152,1.3271664
1.3910513,0.05797578,1.3330755
1.3337245,0.05960466,1.2741199
1.3623732,0.05774391,1.3046293
1.2946367,0.057953153,1.2366836
1.2800978,0.05776807,1.2223297
1.3573515,0.059247553,1.298104
1.3896995,0.05908656,1.3306129
1.3074261,0.058914658,1.2485114
1.3871595,0.058207355,1.3289521
1.3265505,0.059393696,1.2671568
1.338834,0.057880625,1.2809534
1.3548596,0.059514295,1.2953453
1.3331575,0.060124837,1.2730327
1.3623366,0.058897603,1.303439
1.4043528,0.057870407,1.3464824
1.3810964,0.0591898,1.3219066
1.3099898,0.057136185,1.2528536
1.3593125,0.058484495,1.300828
1.3995124,0.057258,1.3422544
1.3016685,0.057906214,1.2437623
1.3256717,0.058357045,1.2673147
1.36667,0.059257098,1.3074129
1.3253074,0.059192415,1.266115
1.3792413,0.058975365,1.320266
1.3961587,0.058976185,1.3371825
1.3371251,0.057405755,1.2797194
1.3169111,0.058796745,1.2581143
1.3839158,0.05902008,1.3248957
1.2846334,0.058501206,1.2261322
1.3291063,0.05905298,1.2700534
1.2896464,0.057823393,1.231823
1.2986784,0.059189554,1.2394888
1.3452414,0.058768604,1.2864728
1.3119947,0.059369877,1.2526248
1.3782296,0.058655974,1.3195736
1.3389157,0.06011216,1.2788036
1.3639002,0.059477292,1.3044229
1.3806717,0.05863603,1.3220357
1.3329757,0.058198772,1.2747769
1.398927,0.058590315,1.3403367
1.3227391,0.05783,1.2649091
1.2498207,0.058925163,1.1908956
1.2963368,0.05836168,1.2379751
1.2871734,0.059352573,1.2278209
1.2932847,0.056888625,1.2363961
1.3490167,0.05805068,1.290966
1.4550142,0.0585763,1.3964379
1.3320589,0.059002634,1.2730563
1.3380105,0.05913216,1.2788783
1.258961,0.05933172,1.1996292
1.3448592,0.05877313,1.2860861
1.3449816,0.058834113,1.2861475
1.3458425,0.05807474,1.2877678
1.4021727,0.059108384,1.3430643
1.429023,0.059547212,1.3694758
1.4099722,0.057639375,1.3523328
1.3415114,0.058377907,1.2831335
1.3349519,0.05942549,1.2755264
1.3175005,0.05800709,1.2594934
1.3264588,0.05928054,1.2671783
1.3209491,0.058641963,1.2623072
1.297129,0.05925927,1.2378697
1.2836412,0.057506233,1.226135
1.2560284,0.057894263,1.1981342
1.3586042,0.058304578,1.3002996
1.3201634,0.05760875,1.2625546
1.2820451,0.058759056,1.223286
1.2756953,0.058809847,1.2168854
1.3679069,0.059943307,1.3079636
1.3374555,0.059408206,1.2780473
1.3912166,0.057825655,1.333391
1.3147444,0.057109933,1.2576344
1.4112031,0.058549605,1.3526535
1.3153265,0.058004886,1.2573216
1.3118377,0.057709944,1.2541277
1.3763586,0.0577363,1.3186224
1.3876483,0.056611296,1.331037
1.3463657,0.059048943,1.2873168
1.447388,0.057954926,1.3894331
1.4136859,0.058127686,1.3555583
1.3014508,0.057845604,1.2436053
1.2587078,0.057808176,1.2008996
1.3489501,0.05888322,1.290067
1.3463036,0.06030876,1.2859948
1.3133843,0.05796165,1.2554226
1.4305898,0.059030443,1.3715594
1.4162422,0.058819342,1.357423
1.3662474,0.05783919,1.3084083
1.3937258,0.058635224,1.3350905
1.3453776,0.058133174,1.2872444
1.3093956,0.058374822,1.2510208
1.3383429,0.058273822,1.2800691
1.3704269,0.05850358,1.3119233
1.3526857,0.059512153,1.2931736
1.3473601,0.05834991,1.2890102
1.3848236,0.05711907,1.3277044
1.35923,0.05890347,1.3003266
1.3756995,0.05916719,1.3165324
1.2831264,0.05771345,1.225413
1.2920524,0.058047198,1.2340052
1.2813576,0.05746395,1.2238936
1.4916757,0.05813305,1.4335427
1.361799,0.05680962,1.3049893
1.3451978,0.059401844,1.2857959
1.324155,0.058525834,1.2656292
1.3046159,0.0584489,1.246167
1.3210183,0.058138352,1.26288
1.3499869,0.05875118,1.2912357
1.3187892,0.05737155,1.2614177
1.3283677,0.05872739,1.2696403
1.2307471,0.059377737,1.1713693
1.3160497,0.057734255,1.2583154
1.3284072,0.060278717,1.2681284
1.4009084,0.058829788,1.3420786
1.3413991,0.058773138,1.2826259
1.4300042,0.058669038,1.3713351
1.3386976,0.058866456,1.279831
1.3516682,0.059402864,1.2922654
1.3695569,0.059303064,1.3102539
1.4323741,0.059910603,1.3724635
1.357506,0.057556883,1.2999492
1.3583424,0.0596461,1.2986963
1.3890004,0.05850899,1.3304914
1.3078915,0.058340188,1.2495513
1.3922384,0.058088448,1.33415
1.348985,0.05883403,1.2901509
1.3273983,0.058985047,1.2684133
1.2765964,0.05926568,1.2173307
1.3405894,0.058281783,1.2823076
1.2892069,0.058497306,1.2307096
1.3782054,0.05812636,1.3200791
1.3551052,0.05890527,1.2961999
1.3927443,0.059677303,1.3330669
1.381067,0.05948135,1.3215857
1.2848053,0.058244027,1.2265613
1.2930968,0.059023082,1.2340736
1.3589822,0.05948933,1.2994928
1.1788028,0.057236645,1.1215662
1.38353,0.05786451,1.3256655
1.3946444,0.058744825,1.3358996
1.3894697,0.057168327,1.3323014
1.4133022,0.05738996,1.3559122
1.2817302,0.058113676,1.2236165
1.296161,0.05856002,1.237601
1.3641276,0.058131266,1.3059964
1.3166542,0.05838178,1.2582724
1.2900219,0.05899471,1.2310271
1.3415704,0.058642175,1.2829282
1.4217718,0.059599243,1.3621725
1.3978653,0.05829563,1.3395697
1.3047887,0.057650007,1.2471387
1.3365177,0.059325952,1.2771918
1.3209614,0.057428624,1.2635328
1.3686991,0.05875142,1.3099476
1.3592509,0.05767428,1.3015766
1.2913204,0.05841626,1.2329042
1.3214028,0.05877441,1.2626283
1.3346925,0.058502235,1.2761903
1.3062397,0.05859268,1.247647
1.43153,0.057269134,1.3742609
1.2608924,0.057947684,1.2029448
1.333563,0.057959877,1.275603
1.2767248,0.057516348,1.2192085
1.3178439,0.056572005,1.261272
1.2513053,0.05787656,1.1934288
1.3582354,0.05679131,1.301444
1.2863438,0.05717271,1.2291712
1.3502672,0.058855005,1.2914121
1.3147757,0.05898713,1.2557886
1.2381492,0.058310237,1.1798389
1.316782,0.0557213,1.2610607
1.2842318,0.057772793,1.226459
1.3569508,0.05924802,1.2977028
1.3383961,0.058635063,1.279761
1.2610472,0.05806598,1.2029812
1.3151875,0.058106095,1.2570814
1.2969315,0.058541875,1.2383896
1.3712811,0.058096394,1.3131847
1.2632923,0.058428258,1.204864
1.3441148,0.057587635,1.2865272
1.3600439,0.05866012,1.3013837
1.4242923,0.058088988,1.3662033
1.2829735,0.057507504,1.225466
1.2983075,0.058724977,1.2395825
1.3312685,0.057902604,1.273366
1.266607,0.058264792,1.2083423
1.3368915,0.058395036,1.2784965
1.2878995,0.057425894,1.2304736
1.3275881,0.059180725,1.2684073
1.3080477,0.05863112,1.2494166
1.33401,0.057786416,1.2762235
1.286915,0.05859884,1.2283161
1.3863742,0.059159417,1.3272148
1.3812356,0.057627678,1.3236079
1.3305633,0.057632435,1.2729309
1.3128469,0.058238633,1.2546083
1.380331,0.05811119,1.3222198
1.280251,0.05879324,1.2214578
1.285145,0.05909006,1.226055
1.3128815,0.058127083,1.2547544
1.2039975,0.05680283,1.1471946
1.2528863,0.05879264,1.1940937
1.3433237,0.0581597,1.285164
1.2386253,0.058505077,1.1801202
1.3289819,0.05814181,1.27084
1.3314638,0.05781083,1.273653
1.3080912,0.05881363,1.2492776
1.3431842,0.05838485,1.2847993
1.2471249,0.057534922,1.18959
1.3566998,0.057990294,1.2987095
1.3610018,0.05809746,1.3029044
1.3553054,0.058675826,1.2966297
1.3924495,0.05949577,1.3329537
1.2869614,0.05654719,1.2304143
1.3893211,0.058157414,1.3311636
1.2673662,0.058220103,1.209146
1.2784178,0.059066683,1.2193512
1.2502782,0.05810043,1.1921778
1.2515321,0.05833132,1.1932007
1.3605336,0.05928025,1.3012533
1.3868566,0.058679406,1.3281771
1.30864,0.056656078,1.2519839
1.4044145,0.05888513,1.3455294
1.3703483,0.05837003,1.3119783
1.3134764,0.058427032,1.2550495
1.287321,0.05756289,1.229758
1.3539797,0.058338486,1.2956412
1.3748343,0.058396224,1.3164381
1.247746,0.058867026,1.188879
1.3410823,0.059033833,1.2820485
1.3132838,0.057516206,1.2557676
1.3197293,0.059665136,1.2600642
1.3219455,0.057842642,1.2641029
1.4678866,0.059240654,1.4086459
1.2736696,0.059223507,1.2144461
1.317515,0.05754897,1.259966
1.2889665,0.056770783,1.2321957
1.3557818,0.058097225,1.2976846
1.3101289,0.057501715,1.2526273
1.2875811,0.05791886,1.2296622
1.4034209,0.059419572,1.3440013
1.3988726,0.057722393,1.3411502
1.2617464,0.05794716,1.2037992
1.2870996,0.057746757,1.2293528
1.2652138,0.05727902,1.2079349
1.284819,0.059240025,1.225579
1.3193113,0.05923034,1.2600809
1.2720417,0.058000673,1.214041
1.2738396,0.05854222,1.2152973
1.2123073,0.058457784,1.1538496
1.3414762,0.057823844,1.2836523
1.3922747,0.057655703,1.334619
1.3244005,0.05936209,1.2650385
1.3534651,0.057667308,1.2957978
1.3688731,0.059097026,1.3097761
1.2571604,0.058824666,1.1983358
1.3482792,0.058176197,1.2901031
1.1952358,0.058499705,1.1367362
1.2698855,0.058322653,1.2115629
1.330057,0.058529075,1.271528
1.2176756,0.05590327,1.1617723
1.3371282,0.05940267,1.2777255
1.3503718,0.05701085,1.293361
1.3301048,0.05816742,1.2719374
1.3763915,0.058118887,1.3182726
1.3982227,0.05909247,1.3391302
1.3202317,0.058020335,1.2622113
1.2766473,0.058140792,1.2185066
1.2919531,0.05646257,1.2354906
1.2371163,0.05776488,1.1793514
1.2763364,0.057751462,1.218585
1.2914213,0.059209667,1.2322116
1.3381416,0.058596756,1.2795448
1.2509619,0.057285655,1.1936762
1.4377475,0.058112856,1.3796346
1.3332686,0.057835933,1.2754327
1.3112475,0.058367174,1.2528803
1.3822223,0.05811705,1.3241053
1.3432422,0.056876946,1.2863653
1.261515,0.056964047,1.204551
1.2901859,0.05755404,1.2326319
1.2456483,0.058628734,1.1870196
1.327312,0.057180673,1.2701313
1.3067025,0.05829921,1.2484033
1.300966,0.058331724,1.2426343
1.2891408,0.05755156,1.2315893
1.312996,0.05909363,1.2539024
1.3402053,0.058111455,1.2820939
1.3074076,0.05855084,1.2488568
1.3050256,0.05919282,1.2458328
1.3604809,0.058364723,1.3021162
1.2593455,0.057820458,1.2015251
1.3749189,0.059869554,1.3150494
1.3195429,0.05696697,1.2625759
1.3202888,0.058021102,1.2622677
1.3492241,0.06071692,1.2885072
1.349975,0.05779465,1.2921803
1.2794003,0.059393648,1.2200067
1.413981,0.058714427,1.3552666
1.29715,0.057236083,1.239914
1.273793,0.05875688,1.2150362
1.4460597,0.05940032,1.3866594
1.3037694,0.058694694,1.2450746
1.3753068,0.057906058,1.3174008
1.232748,0.05780956,1.1749384
1.4585168,0.059309103,1.3992077
1.4483812,0.06023893,1.3881422
1.2761923,0.05684479,1.2193475
1.3489466,0.05869309,1.2902535
1.2898798,0.057404254,1.2324755
1.2477027,0.058137797,1.189565
1.2412461,0.058092073,1.183154
1.3292115,0.057530675,1.2716808
1.3523425,0.05822771,1.2941148
1.2829329,0.05803197,1.224901
1.3267077,0.05817575,1.2685319
1.3161529,0.05779552,1.2583574
1.2651776,0.058610275,1.2065673
1.4028583,0.058347628,1.3445107
1.3115377,0.05821779,1.25332
1.2864771,0.058690082,1.227787
1.3718082,0.05878107,1.3130271
1.3875455,0.060306314,1.3272392
1.3476653,0.057797212,1.2898681
1.253483,0.058006287,1.1954768
1.3217576,0.05962768,1.2621299
1.3267372,0.05803063,1.2687066
1.3314925,0.059048478,1.272444
1.298772,0.058687817,1.2400842
1.2784868,0.05952179,1.218965
1.3304447,0.05762663,1.2728181
1.1738678,0.057933196,1.1159346
1.2437501,0.05730346,1.1864467
1.3231261,0.058544625,1.2645814
1.2870724,0.058185577,1.2288868
1.2857755,0.058743272,1.2270323
1.2959142,0.05768954,1.2382246
1.2340589,0.05928082,1.174778
1.3998003,0.05883935,1.340961
1.26148,0.058913298,1.2025666
1.4019158,0.060146663,1.3417691
1.321695,0.0588949,1.2628001
1.34968,0.05687972,1.2928002
1.3952522,0.059411176,1.3358411
1.298706,0.058113188,1.2405928
1.3326825,0.05843819,1.2742443
1.2637142,0.05819202,1.2055222
1.293338,0.05791855,1.2354194
1.232569,0.0581951,1.1743739
1.2782569,0.05740005,1.2208568
1.166198,0.05771384,1.1084841
1.3294505,0.05932058,1.2701299
1.3142502,0.058107164,1.2561431
1.2492965,0.058657557,1.190639
1.331963,0.057735365,1.2742276
1.2834682,0.05847492,1.2249933
1.2644529,0.057709914,1.206743
1.3311958,0.0579703,1.2732255
1.3827047,0.05891155,1.3237932
1.2523503,0.058021184,1.1943291
1.3356653,0.05828253,1.2773829
1.3121212,0.058440976,1.2536802
1.3109403,0.058226265,1.252714
1.3107624,0.057599574,1.2531629
1.3232558,0.056348577,1.2669072
1.2447383,0.058511317,1.186227
1.2991664,0.057503972,1.2416625
1.355479,0.058878582,1.2966005
1.2656648,0.058169186,1.2074957
1.3350056,0.058369648,1.276636
1.3298032,0.057693977,1.2721093
1.3724582,0.05729187,1.3151664
1.3485069,0.05872965,1.2897773
1.3053547,0.058061983,1.2472928
1.3910688,0.05865885,1.33241
1.3165842,0.059215374,1.2573688
1.3432338,0.05775898,1.2854749
1.279193,0.0578787,1.2213143
1.238131,0.0592666,1.1788645
1.3463435,0.05853004,1.2878134
1.2514056,0.056888968,1.1945167
1.2531203,0.05738885,1.1957314
1.3438096,0.05859562,1.285214
1.403764,0.059497535,1.3442664
1.2915761,0.05691943,1.2346567
1.2864035,0.059750896,1.2266526
1.2434695,0.0582888,1.1851807
1.2490945,0.05896179,1.1901327
1.3069924,0.057895485,1.2490969
1.3689625,0.056942776,1.3120197
1.3475729,0.057761997,1.2898109
1.2573102,0.056525268,1.2007849
1.2091801,0.05759278,1.1515874
1.3375659,0.057575732,1.2799902
1.3547211,0.059383374,1.2953377
1.3037682,0.059053704,1.2447145
1.3268452,0.05802283,1.2688223
1.2998791,0.058647826,1.2412312
1.3190336,0.057508234,1.2615254
1.272932,0.056996826,1.2159352
1.3075131,0.057615902,1.2498972
1.247313,0.058240354,1.1890726
1.2882041,0.057674088,1.23053
1.3568017,0.057981268,1.2988205
1.2698345,0.057601485,1.2122331
1.2688184,0.057236608,1.2115818
1.3400768,0.05796876,1.2821081
1.3460932,0.05822996,1.2878633
1.2756236,0.057363775,1.2182598
1.3174173,0.05946506,1.2579522
1.3519266,0.056903604,1.295023
1.2619683,0.057901736,1.2040665
1.2939469,0.05801187,1.235935
1.2974433,0.058262583,1.2391807
1.252876,0.057882965,1.194993
1.2228911,0.057561386,1.1653297
1.3494796,0.057116162,1.2923634
1.4361075,0.058974136,1.3771334
1.2772037,0.058312405,1.2188913
1.2536695,0.05827881,1.1953907
1.324311,0.05727557,1.2670355
1.3280225,0.0589888,1.2690337
1.3028626,0.057218313,1.2456443
1.3440888,0.057091773,1.2869971
1.2622508,0.05849486,1.203756
1.2234162,0.058090143,1.1653261
1.3955884,0.0581646,1.3374238
1.3651142,0.05946498,1.3056493
1.280275,0.058468673,1.2218063
1.3273054,0.060028844,1.2672766
1.3187349,0.05629965,1.2624352
1.3138759,0.056788344,1.2570876
1.2938789,0.058096506,1.2357824
1.319856,0.057744853,1.2621112
1.3607683,0.060479637,1.3002887
1.273517,0.058344442,1.2151725
1.2831256,0.05864571,1.2244799
1.3245766,0.05862865,1.2659479
1.3474711,0.059169833,1.2883012
1.210156,0.058204375,1.1519516
1.3152544,0.05767721,1.2575772
1.3002274,0.058899034,1.2413284
1.3214933,0.058592968,1.2629004
1.2219521,0.05814417,1.1638079
1.3065927,0.05896322,1.2476295
1.3425766,0.057883546,1.2846931
1.2969558,0.057181396,1.2397745
1.3378228,0.05765303,1.2801697
1.465498,0.057613183,1.4078848
1.324433,0.057676,1.266757
1.2384325,0.05755122,1.1808813
1.2936518,0.05845763,1.2351942
1.2913386,0.05835335,1.2329853
1.3572725,0.05823562,1.2990369
1.3071871,0.058526043,1.248661
1.3049716,0.058963634,1.2460079
1.3260753,0.058502354,1.267573
1.226217,0.05726503,1.168952
1.3968296,0.059425294,1.3374044
1.355848,0.057488695,1.2983593
1.1902685,0.05881101,1.1314574
1.382163,0.05766437,1.3244987
1.2087138,0.05826851,1.1504452
1.2676957,0.05790618,1.2097895
1.2561007,0.058245502,1.1978551
1.3354787,0.058491074,1.2769876
1.3708271,0.058529172,1.3122979
1.3104547,0.058444656,1.2520101
1.2840279,0.056218896,1.2278091
1.2461598,0.058117136,1.1880426
1.37806,0.058426317,1.3196337
1.2139186,0.057099804,1.1568187
1.4248134,0.058977924,1.3658354
1.2537441,0.058011137,1.195733
1.3665177,0.05956424,1.3069534
1.3454947,0.058305886,1.2871889
1.2165053,0.057475563,1.1590297
1.3186283,0.059055485,1.2595729
1.3593594,0.058451604,1.3009077
1.3113744,0.05792836,1.2534461
1.3079907,0.056619506,1.2513711
1.2373132,0.058479037,1.1788341
1.2754331,0.058402058,1.217031
1.2417507,0.05711214,1.1846386
1.2890409,0.058851387,1.2301896
1.2876745,0.057234075,1.2304405
1.2923231,0.05683762,1.2354856
1.2827822,0.057744317,1.2250379
1.3557634,0.05894232,1.2968211
1.3365071,0.057437032,1.27907
1.1678948,0.057799596,1.1100953
1.2748967,0.058434077,1.2164626
1.2704953,0.05781613,1.2126791
1.3166598,0.05826082,1.258399
1.2764745,0.056837562,1.2196369
1.3510445,0.058302846,1.2927417
1.3499653,0.05951312,1.2904522
1.324427,0.058894012,1.265533
1.2896137,0.056751143,1.2328626
1.2887647,0.059836168,1.2289286
1.2770561,0.056600183,1.2204559
1.363669,0.058349676,1.3053193
1.3758808,0.057821777,1.3180591
1.3029608,0.05800996,1.2449508
1.2609242,0.057184055,1.2037401
1.3122716,0.058263466,1.2540082
1.2264751,0.058561653,1.1679134
1.3515714,0.05831288,1.2932585
1.316379,0.05787502,1.2585039
1.2848363,0.05784728,1.226989
1.340227,0.059162103,1.2810649
1.2809918,0.060003407,1.2209884
1.2675365,0.05725837,1.2102782
1.2757751,0.05766667,1.2181084
1.288325,0.056133892,1.2321911
1.2290789,0.057770237,1.1713086
1.3849375,0.05881701,1.3261205
1.1872095,0.05782547,1.129384
1.3457927,0.05675708,1.2890356
1.3347135,0.057558097,1.2771554
1.3113073,0.05788719,1.2534201
1.258846,0.056497097,1.202349
1.281129,0.059287935,1.2218411
1.3114226,0.058514733,1.2529079
1.2941451,0.05692339,1.2372217
1.3153411,0.057493597,1.2578475
1.2563454,0.057331037,1.1990143
1.230178,0.057439677,1.1727383
1.2794827,0.057680607,1.2218021
1.3879565,0.059014767,1.3289417
1.2945082,0.059160937,1.2353473
1.2173365,0.0578095,1.1595271
1.2160763,0.05780274,1.1582735
1.2907606,0.058335323,1.2324253
1.3394982,0.058422904,1.2810752
1.3095098,0.057336118,1.2521737
1.1883256,0.0569616,1.131364
1.1839334,0.05787718,1.1260562
1.3081808,0.05921428,1.2489666
1.3682307,0.059130337,1.3091004
1.2014841,0.057037972,1.1444461
1.3380302,0.058298003,1.2797322
1.2490556,0.058047783,1.1910079
1.3575454,0.058836505,1.2987089
1.2665644,0.057767667,1.2087967
1.1617833,0.058123223,1.1036601
1.2248164,0.0569002,1.1679163
1.2606654,0.057469923,1.2031955
1.3018602,0.058330663,1.2435296
1.2654018,0.057466805,1.2079351
1.3884864,0.057861328,1.330625
1.1924506,0.057020526,1.1354301
1.3092586,0.056461908,1.2527966
1.1783499,0.057783138,1.1205667
1.2634147,0.05891544,1.2044992
1.224297,0.058108818,1.1661882
1.2612207,0.058861744,1.202359
1.3748803,0.058751523,1.3161288
1.3467457,0.05843002,1.2883157
1.3135093,0.057137225,1.2563721
1.207894,0.05741574,1.1504782
1.2839663,0.05875608,1.2252102
1.2416621,0.05820209,1.18346
1.2101903,0.05894233,1.151248
1.3519276,0.05813444,1.2937932
